13:29:31.379043 config: drop-rate=0.00, max-delay=0s, seed=1553707771378046500
13:47:01.773477 [queue=0] packet #2, 127.0.0.1:50211 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.776466 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:50211, sz=4 is delayed for 680µs
13:47:01.778461 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:50211, sz=4 is delivered
13:47:01.782449 [queue=1] packet #3, 127.0.0.1:50212 -> 127.0.0.1:8007, sz=4 is delayed for 1.66ms
13:47:01.784444 [queue=0] packet #3, 127.0.0.1:50212 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.787435 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:50212, sz=4 is delayed for 420µs
13:47:01.789430 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:50212, sz=4 is delivered
13:47:01.793420 [queue=1] packet #4, 127.0.0.1:50213 -> 127.0.0.1:8007, sz=4 is delayed for 1.22ms
13:47:01.795415 [queue=0] packet #4, 127.0.0.1:50213 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.798407 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:50213, sz=4 is delayed for 1.26ms
13:47:01.801401 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:50213, sz=4 is delivered
13:47:01.805387 [queue=1] packet #5, 127.0.0.1:50214 -> 127.0.0.1:8007, sz=4 is delayed for 0s
13:47:01.805387 [queue=0] packet #5, 127.0.0.1:50214 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.809377 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:50214, sz=4 is delayed for 980µs
13:47:01.811402 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:50214, sz=4 is delivered
13:47:01.816358 [queue=1] packet #6, 127.0.0.1:50215 -> 127.0.0.1:8007, sz=4 is delayed for 1.82ms
13:47:01.819350 [queue=0] packet #6, 127.0.0.1:50215 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.823339 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:50215, sz=4 is delayed for 320µs
13:47:01.825338 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:50215, sz=4 is delivered
13:47:01.829324 [queue=1] packet #7, 127.0.0.1:50216 -> 127.0.0.1:8007, sz=4 is delayed for 140µs
13:47:01.832315 [queue=0] packet #7, 127.0.0.1:50216 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.835307 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:50216, sz=4 is delayed for 1.12ms
13:47:01.838299 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:50216, sz=4 is delivered
13:47:01.851263 [queue=1] packet #8, 127.0.0.1:50217 -> 127.0.0.1:8007, sz=4 is delayed for 1.36ms
13:47:01.853287 [queue=0] packet #8, 127.0.0.1:50217 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.864713 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:50217, sz=4 is delayed for 1.38ms
13:47:01.866721 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:50217, sz=4 is delivered
13:47:01.870704 [queue=1] packet #9, 127.0.0.1:50218 -> 127.0.0.1:8007, sz=4 is delayed for 140µs
13:47:01.874189 [queue=0] packet #9, 127.0.0.1:50218 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.878174 [queue=1] packet #9, 127.0.0.1:8007 -> 127.0.0.1:50218, sz=4 is delayed for 1.04ms
13:47:01.880580 [queue=0] packet #9, 127.0.0.1:8007 -> 127.0.0.1:50218, sz=4 is delivered
13:47:01.890695 [queue=1] packet #10, 127.0.0.1:50219 -> 127.0.0.1:8007, sz=4 is delayed for 600µs
13:47:01.892699 [queue=0] packet #10, 127.0.0.1:50219 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.895682 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:50219, sz=4 is delayed for 660µs
13:47:01.898702 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:50219, sz=4 is delivered
13:47:01.903672 [queue=1] packet #11, 127.0.0.1:50220 -> 127.0.0.1:8007, sz=4 is delayed for 980µs
13:47:01.905654 [queue=0] packet #11, 127.0.0.1:50220 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.908647 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:50220, sz=4 is delayed for 1.32ms
13:47:01.910641 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:50220, sz=4 is delivered
13:47:01.922609 [queue=1] packet #12, 127.0.0.1:50221 -> 127.0.0.1:8007, sz=4 is delayed for 860µs
13:47:01.925629 [queue=0] packet #12, 127.0.0.1:50221 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.928593 [queue=1] packet #12, 127.0.0.1:8007 -> 127.0.0.1:50221, sz=4 is delayed for 1.52ms
13:47:01.931585 [queue=0] packet #12, 127.0.0.1:8007 -> 127.0.0.1:50221, sz=4 is delivered
13:47:01.937569 [queue=1] packet #13, 127.0.0.1:50222 -> 127.0.0.1:8007, sz=4 is delayed for 640µs
13:47:01.939563 [queue=0] packet #13, 127.0.0.1:50222 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.942555 [queue=1] packet #13, 127.0.0.1:8007 -> 127.0.0.1:50222, sz=4 is delayed for 640µs
13:47:01.945549 [queue=0] packet #13, 127.0.0.1:8007 -> 127.0.0.1:50222, sz=4 is delivered
13:47:01.962501 [queue=1] packet #14, 127.0.0.1:50223 -> 127.0.0.1:8007, sz=4 is delayed for 0s
13:47:01.963499 [queue=0] packet #14, 127.0.0.1:50223 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.967489 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:50223, sz=4 is delayed for 320µs
13:47:01.969483 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:50223, sz=4 is delivered
13:47:01.973473 [queue=1] packet #15, 127.0.0.1:50224 -> 127.0.0.1:8007, sz=4 is delayed for 300µs
13:47:01.975466 [queue=0] packet #15, 127.0.0.1:50224 -> 127.0.0.1:8007, sz=4 is delivered
13:47:01.990427 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:50224, sz=4 is delayed for 1.68ms
13:47:01.992421 [queue=0] packet #15, 127.0.0.1:8007 -> 127.0.0.1:50224, sz=4 is delivered
13:47:02.009375 [queue=1] packet #16, 127.0.0.1:50225 -> 127.0.0.1:8007, sz=4 is delayed for 1.56ms
13:47:02.011371 [queue=0] packet #16, 127.0.0.1:50225 -> 127.0.0.1:8007, sz=4 is delivered
13:47:02.014362 [queue=1] packet #16, 127.0.0.1:8007 -> 127.0.0.1:50225, sz=4 is delayed for 1.3ms
13:47:02.016357 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:50225, sz=4 is delivered
13:47:02.021343 [queue=1] packet #17, 127.0.0.1:50226 -> 127.0.0.1:8007, sz=4 is delayed for 480µs
13:47:02.023338 [queue=0] packet #17, 127.0.0.1:50226 -> 127.0.0.1:8007, sz=4 is delivered
13:47:02.038298 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:50226, sz=4 is delayed for 1.74ms
13:47:02.040295 [queue=0] packet #17, 127.0.0.1:8007 -> 127.0.0.1:50226, sz=4 is delivered
13:47:02.056249 [queue=1] packet #18, 127.0.0.1:50227 -> 127.0.0.1:8007, sz=4 is delayed for 1.54ms
13:47:02.059245 [queue=0] packet #18, 127.0.0.1:50227 -> 127.0.0.1:8007, sz=4 is delivered
13:47:02.062233 [queue=1] packet #18, 127.0.0.1:8007 -> 127.0.0.1:50227, sz=4 is delayed for 220µs
13:47:02.064228 [queue=0] packet #18, 127.0.0.1:8007 -> 127.0.0.1:50227, sz=4 is delivered
13:47:02.068217 [queue=1] packet #19, 127.0.0.1:50228 -> 127.0.0.1:8007, sz=2 is delayed for 1.06ms
13:47:02.071209 [queue=0] packet #19, 127.0.0.1:50228 -> 127.0.0.1:8007, sz=2 is delivered
13:47:36.235088 config: drop-rate=0.00, max-delay=10s, seed=1553708856235088000
13:47:36.236085 router is listening at :3000
13:47:41.323640 [queue=1] packet #179, 127.0.0.1:57863 -> 127.0.0.1:8007, sz=4 is delayed for 9.1s
13:47:50.423868 [queue=0] packet #179, 127.0.0.1:57863 -> 127.0.0.1:8007, sz=4 is delivered
13:47:50.427858 [queue=1] packet #368, 127.0.0.1:8007 -> 127.0.0.1:57863, sz=4 is delayed for 6.2s
13:47:56.628381 [queue=0] packet #368, 127.0.0.1:8007 -> 127.0.0.1:57863, sz=4 is delivered
13:49:34.213497 [queue=1] packet #883, 127.0.0.1:51172 -> 127.0.0.1:8007, sz=4 is delayed for 3.9s
13:49:38.113610 [queue=0] packet #883, 127.0.0.1:51172 -> 127.0.0.1:8007, sz=4 is delivered
13:49:38.117572 [queue=1] packet #103, 127.0.0.1:8007 -> 127.0.0.1:51172, sz=4 is delayed for 5s
13:49:43.117822 [queue=0] packet #103, 127.0.0.1:8007 -> 127.0.0.1:51172, sz=4 is delivered
13:50:28.086253 [queue=1] packet #3, 127.0.0.1:55437 -> 127.0.0.1:8007, sz=4 is delayed for 7.5s
13:50:35.586595 [queue=0] packet #3, 127.0.0.1:55437 -> 127.0.0.1:8007, sz=4 is delivered
13:50:37.924803 [queue=1] packet #99, 127.0.0.1:60850 -> 127.0.0.1:8007, sz=4 is delayed for 0s
13:50:40.146233 [queue=0] packet #99, 127.0.0.1:60850 -> 127.0.0.1:8007, sz=4 is delivered
13:51:29.895965 [queue=1] packet #163, 127.0.0.1:62560 -> 127.0.0.1:8007, sz=4 is delayed for 2.9s
13:51:32.796698 [queue=0] packet #163, 127.0.0.1:62560 -> 127.0.0.1:8007, sz=4 is delivered
13:52:01.894900 config: drop-rate=0.00, max-delay=10ms, seed=1553709121894900900
13:52:01.895903 router is listening at :3000
13:52:10.767880 [queue=1] packet #980, 127.0.0.1:62563 -> 127.0.0.1:8007, sz=4 is delayed for 5.7ms
13:52:10.774892 [queue=0] packet #980, 127.0.0.1:62563 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.192452 [queue=1] packet #418, 127.0.0.1:52397 -> 127.0.0.1:8007, sz=4 is delayed for 4.2ms
13:52:53.199566 [queue=0] packet #418, 127.0.0.1:52397 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.203582 [queue=1] packet #352, 127.0.0.1:8007 -> 127.0.0.1:52397, sz=4 is delayed for 100µs
13:52:53.206569 [queue=0] packet #352, 127.0.0.1:8007 -> 127.0.0.1:52397, sz=4 is delivered
13:52:53.211561 [queue=1] packet #414, 127.0.0.1:52398 -> 127.0.0.1:8007, sz=4 is delayed for 400µs
13:52:53.213556 [queue=0] packet #414, 127.0.0.1:52398 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.215551 [queue=1] packet #414, 127.0.0.1:8007 -> 127.0.0.1:52398, sz=4 is delayed for 6.7ms
13:52:53.216548 [queue=2] packet #0, 127.0.0.1:52399 -> 127.0.0.1:8007, sz=1 is delayed for 8.8ms
13:52:53.223529 [queue=1] packet #414, 127.0.0.1:8007 -> 127.0.0.1:52398, sz=4 is delivered
13:52:53.225552 [queue=0] packet #0, 127.0.0.1:52399 -> 127.0.0.1:8007, sz=1 is delivered
13:52:53.229515 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52399, sz=1 is delayed for 8.7ms
13:52:53.239569 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52399, sz=1 is delivered
13:52:53.244506 [queue=1] packet #1, 127.0.0.1:52400 -> 127.0.0.1:8007, sz=4 is delayed for 4.9ms
13:52:53.250558 [queue=0] packet #1, 127.0.0.1:52400 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.254478 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52400, sz=4 is delayed for 100µs
13:52:53.257470 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52400, sz=4 is delivered
13:52:53.261460 [queue=1] packet #2, 127.0.0.1:52401 -> 127.0.0.1:8007, sz=4 is delayed for 0s
13:52:53.261460 [queue=0] packet #2, 127.0.0.1:52401 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.265449 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:52401, sz=4 is delayed for 9.3ms
13:52:53.275525 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:52401, sz=4 is delivered
13:52:53.279412 [queue=1] packet #3, 127.0.0.1:52402 -> 127.0.0.1:8007, sz=4 is delayed for 2.3ms
13:52:53.284421 [queue=0] packet #3, 127.0.0.1:52402 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.294372 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52402, sz=4 is delayed for 8.1ms
13:52:53.303347 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52402, sz=4 is delivered
13:52:53.307337 [queue=1] packet #4, 127.0.0.1:52403 -> 127.0.0.1:8007, sz=4 is delayed for 8.5ms
13:52:53.316518 [queue=0] packet #4, 127.0.0.1:52403 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.328460 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:52403, sz=4 is delayed for 7.9ms
13:52:53.337464 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:52403, sz=4 is delivered
13:52:53.344416 [queue=1] packet #5, 127.0.0.1:52404 -> 127.0.0.1:8007, sz=4 is delayed for 9.8ms
13:52:53.354388 [queue=0] packet #5, 127.0.0.1:52404 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.358378 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:52404, sz=4 is delayed for 2ms
13:52:53.361369 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:52404, sz=4 is delivered
13:52:53.365358 [queue=1] packet #6, 127.0.0.1:52405 -> 127.0.0.1:8007, sz=4 is delayed for 8.7ms
13:52:53.375364 [queue=0] packet #6, 127.0.0.1:52405 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.379350 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:52405, sz=4 is delayed for 2.2ms
13:52:53.383343 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:52405, sz=4 is delivered
13:52:53.396304 [queue=1] packet #7, 127.0.0.1:52406 -> 127.0.0.1:8007, sz=4 is delayed for 4.1ms
13:52:53.401324 [queue=0] packet #7, 127.0.0.1:52406 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.405280 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:52406, sz=4 is delayed for 1.9ms
13:52:53.407275 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:52406, sz=4 is delivered
13:52:53.414255 [queue=1] packet #8, 127.0.0.1:52407 -> 127.0.0.1:8007, sz=4 is delayed for 5.9ms
13:52:53.420240 [queue=0] packet #8, 127.0.0.1:52407 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.423232 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:52407, sz=4 is delayed for 2.5ms
13:52:53.427313 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:52407, sz=4 is delivered
13:52:53.431305 [queue=1] packet #9, 127.0.0.1:52408 -> 127.0.0.1:8007, sz=4 is delayed for 4ms
13:52:53.436292 [queue=0] packet #9, 127.0.0.1:52408 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.439284 [queue=1] packet #9, 127.0.0.1:8007 -> 127.0.0.1:52408, sz=4 is delayed for 700µs
13:52:53.441279 [queue=0] packet #9, 127.0.0.1:8007 -> 127.0.0.1:52408, sz=4 is delivered
13:52:53.445268 [queue=1] packet #10, 127.0.0.1:52409 -> 127.0.0.1:8007, sz=4 is delayed for 8.4ms
13:52:53.455240 [queue=0] packet #10, 127.0.0.1:52409 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.458233 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:52409, sz=4 is delayed for 5.1ms
13:52:53.464216 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:52409, sz=4 is delivered
13:52:53.469203 [queue=1] packet #11, 127.0.0.1:52410 -> 127.0.0.1:8007, sz=4 is delayed for 4.9ms
13:52:53.475192 [queue=0] packet #11, 127.0.0.1:52410 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.478180 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:52410, sz=4 is delayed for 4ms
13:52:53.484166 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:52410, sz=4 is delivered
13:52:53.489149 [queue=1] packet #12, 127.0.0.1:52411 -> 127.0.0.1:8007, sz=4 is delayed for 7.6ms
13:52:53.497228 [queue=0] packet #12, 127.0.0.1:52411 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.513085 [queue=1] packet #12, 127.0.0.1:8007 -> 127.0.0.1:52411, sz=4 is delayed for 8.4ms
13:52:53.523058 [queue=0] packet #12, 127.0.0.1:8007 -> 127.0.0.1:52411, sz=4 is delivered
13:52:53.527048 [queue=1] packet #13, 127.0.0.1:52412 -> 127.0.0.1:8007, sz=4 is delayed for 9.2ms
13:52:53.537021 [queue=0] packet #13, 127.0.0.1:52412 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.541010 [queue=1] packet #13, 127.0.0.1:8007 -> 127.0.0.1:52412, sz=4 is delayed for 7.1ms
13:52:53.549092 [queue=0] packet #13, 127.0.0.1:8007 -> 127.0.0.1:52412, sz=4 is delivered
13:52:53.553975 [queue=1] packet #14, 127.0.0.1:52413 -> 127.0.0.1:8007, sz=4 is delayed for 2.9ms
13:52:53.559000 [queue=0] packet #14, 127.0.0.1:52413 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.562950 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:52413, sz=4 is delayed for 6.3ms
13:52:53.569931 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:52413, sz=4 is delivered
13:52:53.574919 [queue=1] packet #15, 127.0.0.1:52414 -> 127.0.0.1:8007, sz=4 is delayed for 9.5ms
13:52:53.585916 [queue=0] packet #15, 127.0.0.1:52414 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.590386 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:52414, sz=4 is delayed for 6.4ms
13:52:53.598643 [queue=0] packet #15, 127.0.0.1:8007 -> 127.0.0.1:52414, sz=4 is delivered
13:52:53.609616 [queue=1] packet #16, 127.0.0.1:52415 -> 127.0.0.1:8007, sz=4 is delayed for 200µs
13:52:53.611611 [queue=0] packet #16, 127.0.0.1:52415 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.621583 [queue=1] packet #16, 127.0.0.1:8007 -> 127.0.0.1:52415, sz=4 is delayed for 9.1ms
13:52:53.632656 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:52415, sz=4 is delivered
13:52:53.637541 [queue=1] packet #17, 127.0.0.1:52416 -> 127.0.0.1:8007, sz=4 is delayed for 4.8ms
13:52:53.643524 [queue=0] packet #17, 127.0.0.1:52416 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.658484 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:52416, sz=4 is delayed for 8.6ms
13:52:53.668511 [queue=0] packet #17, 127.0.0.1:8007 -> 127.0.0.1:52416, sz=4 is delivered
13:52:53.680501 [queue=1] packet #18, 127.0.0.1:52417 -> 127.0.0.1:8007, sz=4 is delayed for 1.6ms
13:52:53.682496 [queue=0] packet #18, 127.0.0.1:52417 -> 127.0.0.1:8007, sz=4 is delivered
13:52:53.692469 [queue=1] packet #18, 127.0.0.1:8007 -> 127.0.0.1:52417, sz=4 is delayed for 2.2ms
13:52:53.696462 [queue=0] packet #18, 127.0.0.1:8007 -> 127.0.0.1:52417, sz=4 is delivered
13:52:53.727938 [queue=1] packet #19, 127.0.0.1:52418 -> 127.0.0.1:8007, sz=2 is delayed for 1.1ms
13:52:53.730929 [queue=0] packet #19, 127.0.0.1:52418 -> 127.0.0.1:8007, sz=2 is delivered
13:53:19.462111 config: drop-rate=0.00, max-delay=3s, seed=1553709199462111500
13:53:19.463108 router is listening at :3000
13:53:25.697566 [queue=1] packet #42, 127.0.0.1:64972 -> 127.0.0.1:8007, sz=4 is delayed for 2.88s
13:53:28.577666 [queue=0] packet #42, 127.0.0.1:64972 -> 127.0.0.1:8007, sz=4 is delivered
13:53:28.594619 [queue=1] packet #721, 127.0.0.1:8007 -> 127.0.0.1:64972, sz=4 is delayed for 1.77s
13:53:30.364621 [queue=0] packet #721, 127.0.0.1:8007 -> 127.0.0.1:64972, sz=4 is delivered
13:53:30.371604 [queue=1] packet #93, 127.0.0.1:64973 -> 127.0.0.1:8007, sz=4 is delayed for 990ms
13:53:30.383583 [queue=2] packet #0, 127.0.0.1:64974 -> 127.0.0.1:8007, sz=1 is delayed for 390ms
13:53:30.774526 [queue=1] packet #0, 127.0.0.1:64974 -> 127.0.0.1:8007, sz=1 is delivered
13:53:30.779485 [queue=2] packet #0, 127.0.0.1:8007 -> 127.0.0.1:64974, sz=1 is delayed for 870ms
13:53:31.363110 [queue=1] packet #93, 127.0.0.1:64973 -> 127.0.0.1:8007, sz=4 is delivered
13:53:31.367099 [queue=2] packet #93, 127.0.0.1:8007 -> 127.0.0.1:64973, sz=4 is delayed for 1.47s
13:53:31.649697 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:64974, sz=1 is delivered
13:53:31.654686 [queue=2] packet #1, 127.0.0.1:64975 -> 127.0.0.1:8007, sz=4 is delayed for 1.14s
13:53:32.794904 [queue=1] packet #1, 127.0.0.1:64975 -> 127.0.0.1:8007, sz=4 is delivered
13:53:32.803644 [queue=2] packet #1, 127.0.0.1:8007 -> 127.0.0.1:64975, sz=4 is delayed for 810ms
13:53:32.837526 [queue=1] packet #93, 127.0.0.1:8007 -> 127.0.0.1:64973, sz=4 is delivered
13:53:33.614657 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:64975, sz=4 is delivered
13:53:33.619678 [queue=1] packet #2, 127.0.0.1:64976 -> 127.0.0.1:8007, sz=4 is delayed for 1.44s
13:53:35.059750 [queue=0] packet #2, 127.0.0.1:64976 -> 127.0.0.1:8007, sz=4 is delivered
13:53:35.070712 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:64976, sz=4 is delayed for 1.2s
13:53:36.270930 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:64976, sz=4 is delivered
13:53:36.297642 [queue=1] packet #3, 127.0.0.1:64977 -> 127.0.0.1:8007, sz=4 is delayed for 1.38s
13:53:37.677838 [queue=0] packet #3, 127.0.0.1:64977 -> 127.0.0.1:8007, sz=4 is delivered
13:53:37.685814 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:64977, sz=4 is delayed for 2.82s
13:53:40.507138 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:64977, sz=4 is delivered
13:53:40.524838 [queue=1] packet #4, 127.0.0.1:64978 -> 127.0.0.1:8007, sz=4 is delayed for 2.34s
13:53:42.866361 [queue=0] packet #4, 127.0.0.1:64978 -> 127.0.0.1:8007, sz=4 is delivered
13:53:42.871344 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:64978, sz=4 is delayed for 420ms
13:53:43.292071 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:64978, sz=4 is delivered
13:53:43.310028 [queue=1] packet #5, 127.0.0.1:64979 -> 127.0.0.1:8007, sz=4 is delayed for 0s
13:53:43.311026 [queue=0] packet #5, 127.0.0.1:64979 -> 127.0.0.1:8007, sz=4 is delivered
13:53:43.315016 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:64979, sz=4 is delayed for 1.71s
13:53:45.025042 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:64979, sz=4 is delivered
13:53:45.037779 [queue=1] packet #6, 127.0.0.1:64980 -> 127.0.0.1:8007, sz=4 is delayed for 2.28s
13:53:47.318399 [queue=0] packet #6, 127.0.0.1:64980 -> 127.0.0.1:8007, sz=4 is delivered
13:53:47.345293 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:64980, sz=4 is delayed for 540ms
13:53:47.886169 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:64980, sz=4 is delivered
13:53:47.891881 [queue=1] packet #7, 127.0.0.1:64982 -> 127.0.0.1:8007, sz=4 is delayed for 2.13s
13:53:50.022437 [queue=0] packet #7, 127.0.0.1:64982 -> 127.0.0.1:8007, sz=4 is delivered
13:53:50.028350 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:64982, sz=4 is delayed for 2.82s
13:53:52.848414 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:64982, sz=4 is delivered
13:53:52.868132 [queue=1] packet #8, 127.0.0.1:64983 -> 127.0.0.1:8007, sz=4 is delayed for 840ms
13:53:53.709022 [queue=0] packet #8, 127.0.0.1:64983 -> 127.0.0.1:8007, sz=4 is delivered
13:53:53.737258 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:64983, sz=4 is delayed for 90ms
13:53:53.828294 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:64983, sz=4 is delivered
13:53:53.849048 [queue=1] packet #9, 127.0.0.1:64984 -> 127.0.0.1:8007, sz=4 is delayed for 2.13s
13:53:55.979796 [queue=0] packet #9, 127.0.0.1:64984 -> 127.0.0.1:8007, sz=4 is delivered
13:53:55.999551 [queue=1] packet #9, 127.0.0.1:8007 -> 127.0.0.1:64984, sz=4 is delayed for 1.71s
13:53:57.711224 [queue=0] packet #9, 127.0.0.1:8007 -> 127.0.0.1:64984, sz=4 is delivered
13:53:57.722961 [queue=1] packet #10, 127.0.0.1:64986 -> 127.0.0.1:8007, sz=4 is delayed for 2.55s
13:54:00.272953 [queue=0] packet #10, 127.0.0.1:64986 -> 127.0.0.1:8007, sz=4 is delivered
13:54:00.291833 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:64986, sz=4 is delayed for 1.56s
13:54:01.852696 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:64986, sz=4 is delivered
13:54:01.870376 [queue=1] packet #11, 127.0.0.1:64987 -> 127.0.0.1:8007, sz=4 is delayed for 480ms
13:54:02.351359 [queue=0] packet #11, 127.0.0.1:64987 -> 127.0.0.1:8007, sz=4 is delivered
13:54:02.354528 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:64987, sz=4 is delayed for 510ms
13:54:02.865120 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:64987, sz=4 is delivered
13:54:02.870818 [queue=1] packet #12, 127.0.0.1:64988 -> 127.0.0.1:8007, sz=4 is delayed for 1.53s
13:54:04.401382 [queue=0] packet #12, 127.0.0.1:64988 -> 127.0.0.1:8007, sz=4 is delivered
13:54:04.422274 [queue=1] packet #12, 127.0.0.1:8007 -> 127.0.0.1:64988, sz=4 is delayed for 1.35s
13:54:05.773438 [queue=0] packet #12, 127.0.0.1:8007 -> 127.0.0.1:64988, sz=4 is delivered
13:54:05.783416 [queue=1] packet #13, 127.0.0.1:64989 -> 127.0.0.1:8007, sz=4 is delayed for 2.94s
13:54:08.723745 [queue=0] packet #13, 127.0.0.1:64989 -> 127.0.0.1:8007, sz=4 is delivered
